Ficus elastica,1.27724999959181,103.842120000336,28979.52789999452,28857.337599846724
Ficus kerkhovenii,1.24752183022786,103.828041299597,27412.674200024085,25570.14969980195
Ficus kerkhovenii,1.41844998028285,103.972775300271,43519.54140003123,44470.975800065964
Ficus kerkhovenii,1.39134504962915,103.975991500065,43877.64219995271,41473.86210002364
Ficus kerkhovenii,1.24751648042808,103.827010900487,27297.99770003235,25569.5583997997
Ficus kerkhovenii,1.39049349977197,103.974355000344,43695.52629998805,41379.690800022734
Ficus kerkhovenii,1.24875000031812,103.824840000005,27056.391499948128,25705.95529980253
Ficus kerkhovenii,1.25018982019338,103.823553699921,26913.23560003483,25865.16359980414
Ficus kerkhovenii,1.31285999974863,103.815860000054,26057.02659995616,32794.91289990276
Ficus kerkhovenii,1.24927999960663,103.825319999741,27109.812400017134,25764.559699802052
Ficus kurzii,1.33248940045223,103.83109719965,27752.783599946637,34965.424599931845
Ficus kurzii,1.30711000012528,103.816369999733,26113.780400023075,32159.10709989357
Ficus religiosa,1.28461906989974,103.839279000462,28663.345399954233,29672.170399857896
Ficus religiosa,1.27816839985361,103.841430800149,28902.825099988375,28958.88929984843
Ficus religiosa,1.28176180028411,103.796684699904,23922.94850002545,29356.25669985322
Ficus religiosa,1.32422299975603,103.860868000396,31065.974100006628,34051.38529991882
Ficus stricta,1.40348379042268,103.973468399814,43596.77329999498,42816.08980004334
Ficus stricta,1.39155007996064,103.981890399708,44534.113100024,41496.57390002344
Ficus stricta,1.39176356997308,103.98192990007,44538.50750001952,41520.18090002463
Ficus stricta,1.41652000024381,103.966900000172,42865.715499964055,44257.52920006414
Ficus stricta,1.4153600000614,103.96736999984,42918.02729997716,44129.264900061455
Ficus superba,1.21977678991328,103.848590399816,29699.66860004817,22502.251899758397
Alstonia angustiloba,1.2812380602216,103.797523000404,24016.243700045256,29298.34289985367
Alstonia angustiloba,1.40801003009374,103.985454900493,44930.678600038504,43316.663600049236
Alstonia angustiloba,1.2218773596542,103.844267399777,29218.541800049603,22734.519599760595
Alstonia angustiloba,1.24821408002682,103.833925999993,28067.60180001791,25646.694499801022
Alstonia angustiloba,1.25415100994206,103.815661599861,26034.901700002778,26303.17599981215
Alstonia angustiloba,1.26753118993819,103.822265500146,26769.875899970615,27782.68289983236
Alstonia angustiloba,1.31163000017921,103.813640000179,25809.96069995654,32658.907699900214
Alstonia angustiloba,1.31415999990123,103.813959999862,25845.575800005106,32938.6617999044
Alstonia angustiloba,1.26829199984686,103.821107000057,26640.944000049647,27866.809899833606
Alstonia angustiloba,1.37008000022619,103.812840000414,25720.982400025423,39122.01079999162
Alstonia pneumatophora,1.30903000043843,103.816060000298,26079.281799948592,32371.411099896264
Antidesma bunius,1.30954999974161,103.815610000127,26029.201400038073,32428.91029989625
Artocarpus elasticus,1.29266205016877,103.84638870002,29454.591400018657,30561.524599870267
Adansonia digitata,1.32091999986997,103.814560000049,25912.355699989792,33686.14739991353
Adenanthera pavonina,1.30993033964108,103.81711149985,26196.30450005502,32470.965199896975
Adina eurhyncha,1.31429000049595,103.815909999823,26062.59220000185,32953.03499990467
Adinobotrys atropurpureus(Syn.: Callerya atropurpurea),1.30739853012616,103.81579970042,26050.31159997946,32191.011699894178
Alangium ridleyi,1.30933000049544,103.815250000101,25989.136600033675,32404.584199897552
Albizia niopoides var. niopoides,1.30861999983237,103.81651000045,26129.362299974866,32326.074999894234
Alstonia angustiloba,1.25052623047436,103.82263580037,26811.07980003953,25902.362499806106
Artocarpus elasticus,1.29608000031473,103.848170000222,29652.832499995948,30939.464999875792
Artocarpus elasticus,1.29167000041913,103.846980000322,29520.398600051412,30451.82919986864
Artocarpus elasticus,1.29259000029364,103.845860000012,29395.751700035347,30553.557399869587
Azadirachta indica,1.22073099961365,103.847891999873,29621.94000004081,22607.76299975966
Barringtonia asiatica,1.31772000005374,103.817030000426,26187.240000025675,33332.30589990939
Bhesa robusta,1.24754000003797,103.835140000358,28202.71190000539,25572.158299800292
Buchanania arborescens,1.38939388032067,103.974176200465,43675.63539998813,41258.09890002086
Calophyllum inophyllum,1.30850297971555,103.818228699804,26320.637399977797,32313.134299894562
Calophyllum inophyllum,1.27967023032815,103.793873300446,23610.05910001021,29124.986299851782
Calophyllum inophyllum,1.30827000040091,103.940909999754,39973.92799999736,32287.624199894828
Canarium vulgare,1.31015000009763,103.813179999806,25758.76569996027,32495.257299898458
Ceiba pentandra,1.34369423978267,103.853469300488,30242.555399984973,36204.40749995016
Ceiba pentandra,1.26865454005831,103.817347799699,26222.57379995993,27906.89999983389
Ceiba pentandra,1.40470000030551,103.793340000012,23550.933099982558,42950.143100045636
Ceiba pentandra,1.40336999972688,103.793989999897,23623.266699975953,42803.07710004187
Ceiba pentandra,1.4002693099469,103.807042699934,25075.850100029744,42460.19810003889
Ceiba pentandra,1.40153953976324,103.807609199631,25138.895400046422,42600.653000040766
Ceiba pentandra,1.30849751043815,103.817693999983,26261.13029998999,32312.52989989535
Ceiba pentandra,1.29386999953466,103.845830000348,29392.412300034473,30695.09309987232
Ceiba pentandra,1.28425000037209,103.807020000062,25073.185899970595,29631.374899857597
Chukrasia tabularis,1.31206999964806,103.843149999665,29094.143699986478,32707.554099900153
Cola gigantea,1.31113199969045,103.815141000384,25977.00739999512,32603.84009989913
Couroupita guianensis,1.31108300027303,103.815012999751,25962.76210000399,32598.42209989921
Couroupita guianensis,1.30377000005707,103.821899999647,26729.216399998146,31789.78359988857
Cratoxylum cochinchinense,1.27795000016115,103.813029999647,25742.043599976205,28934.74729984846
Cratoxylum formosum,1.30062000018669,103.912839999848,36850.021499965675,31441.609299883636
Cratoxylum formosum,1.38267999987982,103.866670000359,31711.589700016724,40515.27100001015
Cratoxylum maingayi,1.35194999995253,103.776520000125,21678.958399989944,37117.35199996274
Cyrtophyllum fragrans (Fagraea fragrans),1.30859028002227,103.816829500064,26164.9195999905,32322.788499895232
Cyrtophyllum fragrans (Fagraea fragrans),1.45517428955103,103.830528000349,27689.45380001876,48531.29810012333
Cyrtophyllum fragrans (Fagraea fragrans),1.40537592975333,103.870282599599,32113.586800000885,43024.878400045505
Cyrtophyllum fragrans (Fagraea fragrans),1.45418852047886,103.828825700191,27500.015099965207,48422.29700012132
Cyrtophyllum fragrans (Fagraea fragrans),1.2536813301153,103.817106900211,26195.753199962906,26251.240199810276
Cyrtophyllum fragrans (Fagraea fragrans),1.22067773002516,103.845491799758,29354.81120000469,22601.871399759737
Cyrtophyllum fragrans (Fagraea fragrans),1.45467837037469,103.829550099898,27580.62920002852,48476.46200012151
Cyrtophyllum fragrans (Fagraea fragrans),1.22225307009095,103.844486000025,29242.870600047678,22776.06379976152
Dacrycarpus imbricatus,1.30900000022725,103.815970000122,26069.265599949034,32368.093899896427
Dalbergia oliveri,1.29523999996106,103.847560000343,29584.945399961376,30846.581699875922
Dimocarpus longan,1.46034000024874,103.836589999865,28364.055500014914,49102.496600131235
Dipterocarpus sublamellatus,1.38761232000223,103.980090399776,44333.823100052505,41061.14240001827
Ficus superba,1.21865166973964,103.84763800037,29593.672500040066,22377.841399754703
Ficus superba,1.22108945974415,103.845242700086,29327.087599961524,22647.398199758834
Ficus superba,1.22126092994503,103.845483299702,29353.86489998561,22666.358599759522
Ficus superba,1.32095099038482,103.955220500066,41566.48789998265,33689.89889991479
Ficus superba,1.34237826016737,103.683682999714,11347.165400013739,36059.39349994769
Ficus superba,1.33211650005703,103.946280599685,40571.50700004492,34924.47909993249
Ficus superba,1.32573999976335,103.946160000149,40558.11769995758,34219.396399923105
Ficus vasculosa,1.24833000029089,103.83597000004,28295.08519996183,25659.512499800767
Garcinia hombroniana,1.252280000377,103.825040000192,27078.651399947412,26096.284299807754
Gnetum gnemon,1.31913000043841,103.815719999793,26041.450800018956,33488.21749991108
Heritiera elata,1.3109900003579,103.81674999963,26156.07369996679,32588.137299898743
Hevea brasiliensis,1.43664000007087,103.780239999724,22093.163699975,46481.93780009333
Hopea odorata,1.31621999993884,103.815440000372,26010.287300006177,33166.44479990837
Horsfieldia irya,1.3160899999556,103.81697000041,26180.56140003784,33152.06889990685
Hymenaea courbaril,1.30307000017898,103.842029999787,28969.501799981506,31712.37999988733
Hymenaea courbaril,1.31523199993286,103.815479000005,26014.626799973532,33057.19679990543
Inocarpus fagifer,1.32029339039582,103.817445200161,26233.44950000904,33616.85789991312
Khaya nyasica,1.31469468026409,103.892404499748,34575.69589999072,32997.85339990453
Khaya nyasica,1.31469821004648,103.892516300088,34588.138200051006,32998.24399990612
Khaya nyasica,1.31474789016908,103.89244969985,34580.726100054504,33003.73719990406
Khaya nyasica,1.33395000002053,103.8446500004,29261.068499947767,35126.93299993469
Khaya senegalensis,1.30709000044558,103.816690000482,26149.39349995468,32156.895399894143
Kigelia africana,1.30959000009969,103.815909999988,26062.58859996484,32433.333099896972
Koompassia malaccensis,1.31554000018675,103.815090000031,25971.33509994806,33091.25419990677
Koompassia malaccensis,1.31049999998406,103.817410000355,26229.5252000061,32533.955099898798
Lecythis pisonis,1.30805000026197,103.816479999938,26126.023100007216,32263.047399894287
Lecythis pisonis,1.30998000032617,103.815680000325,26036.99210002498,32476.45749989699
Lecythis pisonis,1.31018999992412,103.815649999912,26033.65350001641,32499.6781998991
Libidibia ferrea,1.28978999989897,103.853660000294,30263.82679994735,30243.95339986714
Libidibia ferrea,1.30431000000507,103.848029999911,29637.246400035787,31849.495899888134
Litchi chinensis,1.32259594972666,103.83599320048,28297.658699952965,33871.45759991703
Litsea elliptica,1.24863552973468,103.831282000195,27773.34250003346,25693.296299801812
Mangifera caesia,1.33719225015904,103.787708000152,22924.026499987853,35485.488699940826
Mangifera caesia,1.30315999959632,103.841839999823,28948.3565000284,31722.331599886118
Mangifera caesia,1.36917323966002,103.892239100455,34557.14349997159,39021.81659999003
Mangifera caesia,1.27489629993276,103.837076699939,28418.249200040755,28597.076299843957
Mangifera foetida,1.34133033979516,103.832921000389,27955.753799977305,35943.01029994505
Mangifera foetida,1.29497000003405,103.848339999937,29671.752699966855,30816.726999874765
Mangifera indica,1.28261000042267,103.83128000031,27773.122900028022,29450.017199855243
Mangifera indica,1.39236000007707,103.981509999692,44491.773799987626,41586.128400025606
Mangifera indica,1.30456000005564,103.847370000014,29563.7943000041,31877.139199888865
Mangifera indica,1.42955000037861,103.756549999901,19456.800399949214,45698.03550008245
Mangifera pentandra,1.30981000001475,103.815730000345,26042.556500056333,32457.65969989854
Maranthes corymbosa,1.29519779969345,103.848472300095,29686.476399977484,30841.915999874327
Maranthes corymbosa,1.2947184401453,103.848334100421,29671.096300003126,30788.910799874815
Margaritaria indica,1.30700999967464,103.77211899971,21189.053300018542,32148.126199892497
Mimusops elengi,1.25437149980782,103.817976700016,26292.556299996806,26327.554999811422
Mimusops elengi,1.34836999965247,103.886380000163,33905.14660000161,36721.48419995789
Murraya paniculata,1.3898999999332,103.974249999871,43683.84500003583,41314.06370002178
Murraya paniculata,1.38988000027754,103.974229999997,43681.61940004421,41311.85210002139
Myristica fragrans,1.3188200000466,103.815780000065,26048.1280000475,33453.93919991172
Myristica fragrans,1.31832000037845,103.815280000096,25992.48249994955,33398.65219991044
Nauclea orientalis,1.31998999965572,103.815470000378,26013.62899998891,33583.311999913596
Palaquium obovatum,1.25508891018732,103.817255900059,26212.336800048182,26406.882999811933
Palaquium obovatum,1.31659000009969,103.817740000443,26266.255299959543,33207.35579990684
Palaquium obovatum,1.31693999991431,103.81621000043,26095.981399972912,33246.05809990894
Pangium edule,1.30979099984881,103.815934999812,26065.370999977502,32455.558599896274
Parishia insignis,1.34868999995154,103.777479999832,21785.787299970998,36756.8751999573
Parkia speciosa,1.25218531029483,103.822485900241,26794.397699962596,26085.814999806993
Parkia timoriana,1.26976262006602,103.822036100215,26744.34649998527,28029.422999836082
Parkia timoriana,1.2730720996175,103.815408599832,26006.75899995257,28395.372299840812
Peltophorum pterocarpum,1.32485000030632,103.847820000375,29613.862199976356,34120.703499921874
Peltophorum pterocarpum,1.30408999992373,103.848300000156,29667.295099991527,31825.16959988895
Pentadesma butyracea,1.31696298017906,103.817346200056,26222.429399950055,33248.59829990882
Pithecellobium dulce,1.29314274970713,103.846254400013,29439.644700039666,30614.677799870842
Pithecellobium dulce,1.29335222987438,103.846010499757,29412.50059996265,30637.840899872113
Pithecellobium dulce,1.29320635040035,103.846365600372,29452.020300040105,30621.710499871202
Pithecellobium dulce,1.29373937046224,103.84581060017,29390.253300019907,30680.6487998725
Pithecellobium dulce,1.33740181958981,103.80192300041,24506.005700009126,35508.63699994057
Pithecellobium dulce,1.30560000013458,103.909240000489,36449.35699996278,31992.260199890563
Podocarpus neriifolius,1.30762999972739,103.816750000144,26156.071300045376,32216.605699893036
Podocarpus polystachyus,1.46328999986676,103.837139999735,28425.260899988538,49428.69290013571
Pterocarpus indicus,1.33522007017609,103.870070699679,32090.124200014463,35267.398499935574
Pterocarpus indicus,1.25046411986505,103.824660899934,27036.459500043024,25895.493799804288
Pterocarpus indicus,1.27910084977296,103.836593200198,28364.43889998403,29061.9935998497
Pterocarpus indicus,1.29651120005116,103.84309040007,29087.51749995354,30987.142099876968
Pterocarpus indicus,1.43073878027453,103.761896900268,20051.835200032983,45829.46570008599
Pterocarpus indicus,1.25779304983009,103.810646799737,25476.79299996682,26705.898199815972
Pterocarpus indicus,1.27307062963722,103.815097400143,25972.124900057333,28395.20999984078
Pterocarpus indicus,1.28083000037305,103.797938599713,24062.495899947866,29253.221099852984
Pterocarpus indicus,1.2845988897716,103.793536400306,23572.573299956617,29669.972699858394
Samanea saman,1.29403206014927,103.84765379969,29595.385199999175,30713.013999873125
Samanea saman,1.31517148040962,103.816596700048,26139.015999963493,33050.50399990627
Samanea saman,1.32408264031074,103.815743600456,26044.08119999306,34035.85499992029
Samanea saman,1.27374590008086,103.838449400441,28571.02019999337,28469.871299842565
Samanea saman,1.30668000035544,103.84578999981,29387.953600029276,32111.556999892928
Samanea saman,1.31284349010225,103.798728699675,24150.476000021004,32793.107199902144
Samanea saman,1.32416174019298,103.846145999991,29427.56319997632,34044.59819992096
Samanea saman,1.29266050018549,103.840168099877,28762.2923999876,30561.350499871907
Samanea saman,1.29042339038771,103.796557100278,23908.76149997942,30314.01099986723
Samanea saman,1.27425183974059,103.838497100222,28576.328699947397,28525.81549984234
Samanea saman,1.37083813970146,103.763888199618,20273.240899948403,39205.94429999128
Samanea saman,1.40961967006428,103.870422399986,32129.137199944176,43494.13010005259
Samanea saman,1.30927733004627,103.848016399602,29635.729600048136,32398.757699896454
Samanea saman,1.28813677049453,103.825029700023,27077.517800053494,30061.140299864303
Samanea saman,1.29197000002678,103.848089999801,29643.93180004337,30485.002299869375
Samanea saman,1.29172099105818,103.854158899644,30319.34829997669,30457.472899868553
Samanea saman,1.2915682055965,103.854081000202,30310.678900024166,30440.578599870056
Samanea saman,1.29149216870881,103.854044899764,30306.66130005474,30432.170799869597
Samanea saman,1.29135427441185,103.853979500072,30299.383000046444,30416.923099868836
Samanea saman,1.2912784654216,103.853943500278,30295.37660000405,30408.540499869247
Samanea saman,1.29119783075805,103.853905299919,30291.12530003277,30399.624299867755
Samanea saman,1.29109693478594,103.853857100426,30285.761200003955,30388.467699868623
Samanea saman,1.29017123776977,103.853412500065,30236.281800043274,30286.1084998672
Samanea saman,1.29011332608493,103.853384699636,30233.187900014334,30279.7048998666
Samanea saman,1.28983486326649,103.853250900152,30218.29739999355,30248.913799865753
